incident_id,pathogen_name,detection_date,region,location_lat,location_lon,case_count,source_type,ndvi_mean,tree_cover_pct,risk_score
INC-00383,Rift Valley Fever,2024-01-26 14:25:43.887775552,Mombasa,-4.0758367433734035,40.16174899678685,8,lab,0.442,8.7,0.14
INC-00384,Avian Influenza H5N1,2024-01-29 12:38:57.474949888,Nairobi,-1.5896468192493687,37.27593052597193,5,environmental,0.585,52.5,0.584
INC-00385,Leptospirosis,2024-02-01 10:52:11.062124240,Nairobi,-1.4091830171169961,36.35762222884216,19,lab,0.632,13.8,0.407
INC-00386,Rift Valley Fever,2024-02-04 09:05:24.649298592,Nairobi,-1.3922820174068815,37.02302000362948,6,community,0.481,27.2,0.171
INC-00387,Rift Valley Fever,2024-02-07 07:18:38.236472944,Lamu,-2.63833130697378,40.70382486669693,12,lab,0.342,21.2,0.012
INC-00388,Rift Valley Fever,2024-02-10 05:31:51.823647296,Garissa,-0.790348499445445,40.04908815340614,3,lab,0.193,7.1,0.273
INC-00389,Crimean-Congo HF,2024-02-13 03:45:05.410821632,Mombasa,-3.8589149266063227,39.213320745709275,0,lab,0.341,56.7,0.062
INC-00390,Rift Valley Fever,2024-02-16 01:58:18.997995984,Lamu,-2.4299622457910974,41.337934102011076,1,community,0.299,26.3,0.377
INC-00391,Leptospirosis,2024-02-19 00:11:32.585170336,Mombasa,-3.588578608144193,40.005681743787775,7,lab,0.622,41.4,0.81
INC-00392,Mpox,2024-02-21 22:24:46.172344688,Kisumu,-0.3481052546413926,34.3854603822526,15,environmental,0.392,34.5,0.72
INC-00393,Avian Influenza H5N1,2024-02-24 20:37:59.759519040,Dar es Salaam,-7.193429494895177,38.768152337317304,21,lab,0.236,30.1,0.947
INC-00394,Leptospirosis,2024-02-27 18:51:13.346693376,Lamu,-2.015935436999742,41.23676766432693,7,lab,0.273,37.0,0.427
INC-00395,Leptospirosis,2024-03-01 17:04:26.933867728,Garissa,-0.07218394808212997,39.30185667097458,6,community,0.182,53.9,0.708
INC-00396,Mpox,2024-03-04 15:17:40.521042080,Nairobi,-1.508275643128512,36.85212115297587,3,lab,0.651,42.0,0.665
INC-00397,Rift Valley Fever,2024-03-07 13:30:54.108216432,Mombasa,-4.341388898354523,40.083950857878705,12,lab,0.13,31.9,0.217
INC-00398,Rift Valley Fever,2024-03-10 11:44:07.695390784,Mombasa,-4.357710865128913,39.73565411354932,4,environmental,0.108,38.7,0.304
INC-00399,Leptospirosis,2024-03-13 09:57:21.282565120,Kisumu,-0.06968969863348767,34.66518930147282,1,community,0.21,36.4,0.53
INC-00400,Rift Valley Fever,2024-03-16 08:10:34.869739472,Garissa,-0.48480335875322905,39.591115054853994,10,lab,0.587,26.0,0.797
INC-00401,Rift Valley Fever,2024-03-19 06:23:48.456913824,Lamu,-2.5100001601454656,40.46517717070387,4,lab,0.414,37.5,0.462
INC-00402,Crimean-Congo HF,2024-03-22 04:37:02.044088176,Kisumu,-0.5465288830105737,35.2367083213616,5,community,0.476,26.6,0.228
INC-00403,Avian Influenza H5N1,2024-03-25 02:50:15.631262528,Garissa,-0.4717286596737193,39.456753185081084,1,environmental,0.315,45.5,0.993
INC-00404,Mpox,2024-03-28 01:03:29.218436864,Kampala,0.8069283476356084,32.27188349167286,3,community,0.141,58.1,0.116
INC-00405,Leptospirosis,2024-03-30 23:16:42.805611216,Kampala,0.5001152007526632,32.3685673018404,12,community,0.614,57.6,0.956
INC-00406,Mpox,2024-04-02 21:29:56.392785568,Kampala,0.34310255662861844,33.04689319489148,4,environmental,0.215,49.2,0.809
INC-00407,Rift Valley Fever,2024-04-05 19:43:09.979959920,Mombasa,-4.432784925970384,39.262492053488,8,lab,0.12,36.1,0.839
INC-00408,Crimean-Congo HF,2024-04-08 17:56:23.567134272,Garissa,-0.7007837094504128,40.013402040501184,9,lab,0.444,45.0,0.795
INC-00409,Rift Valley Fever,2024-04-11 16:09:37.154308608,Nairobi,-1.4916150504254573,37.02506689440145,5,community,0.15,10.7,0.208
INC-00410,Leptospirosis,2024-04-14 14:22:50.741482960,Mombasa,-3.778673447392766,39.99822517915903,1,community,0.157,28.7,0.633
INC-00411,Rift Valley Fever,2024-04-17 12:36:04.328657312,Mombasa,-3.666766202735381,40.144103540367894,16,community,0.58,15.4,0.757
INC-00412,Crimean-Congo HF,2024-04-20 10:49:17.915831664,Mombasa,-3.6418351464335617,40.01036065551687,7,environmental,0.395,0.2,0.746
INC-00413,Avian Influenza H5N1,2024-04-23 09:02:31.503006000,Nairobi,-0.8018203917492459,37.26060535127785,15,lab,0.245,58.0,0.272
INC-00414,Mpox,2024-04-26 07:15:45.090180352,Nairobi,-0.8040223168954675,36.44415825679092,16,lab,0.309,51.8,0.181
INC-00415,Mpox,2024-04-29 05:28:58.677354704,Dar es Salaam,-6.339354867232018,39.504116565166974,9,environmental,0.538,30.8,0.328
INC-00416,Mpox,2024-05-02 03:42:12.264529056,Garissa,-0.8813978594971157,39.69177469408105,11,lab,0.14,15.2,0.48
INC-00417,Leptospirosis,2024-05-05 01:55:25.851703408,Nairobi,-1.6485954640721947,36.86071859507986,11,community,0.17,41.6,0.574
INC-00418,Crimean-Congo HF,2024-05-08 00:08:39.438877744,Kisumu,-0.2872354735239671,35.16687757632051,11,environmental,0.47,26.1,0.837
INC-00419,Leptospirosis,2024-05-10 22:21:53.026052096,Kampala,0.4004942540644615,33.054323818646715,2,lab,0.464,48.2,0.769
INC-00420,Avian Influenza H5N1,2024-05-13 20:35:06.613226448,Garissa,-0.8562421112945207,39.85093732304318,4,environmental,0.683,60.0,0.676
INC-00421,Mpox,2024-05-16 18:48:20.200400800,Dar es Salaam,-6.446557042197857,39.191266389471785,2,environmental,0.325,20.9,0.263
INC-00422,Mpox,2024-05-19 17:01:33.787575152,Lamu,-2.152683820922691,40.858463857901846,1,community,0.139,14.7,0.479
INC-00423,Rift Valley Fever,2024-05-22 15:14:47.374749488,Dar es Salaam,-6.749989597697795,39.09466945722318,9,lab,0.423,16.0,0.335
INC-00424,Crimean-Congo HF,2024-05-25 13:28:00.961923840,Kisumu,-0.42639067663270885,34.629555029572664,1,environmental,0.483,5.6,0.235
INC-00425,Avian Influenza H5N1,2024-05-28 11:41:14.549098192,Mombasa,-4.290221525599803,39.55971284168443,7,lab,0.184,23.6,0.01
INC-00426,Mpox,2024-05-31 09:54:28.136272544,Garissa,-0.7929079750177419,39.235852235251194,4,environmental,0.432,1.0,0.339
INC-00427,Crimean-Congo HF,2024-06-03 08:07:41.723446896,Lamu,-1.9175068422052013,40.479496085260436,7,lab,0.219,6.9,0.256
INC-00428,Mpox,2024-06-06 06:20:55.310621232,Nairobi,-1.2021611399387817,37.09709284387231,3,community,0.607,16.3,0.572
INC-00429,Mpox,2024-06-09 04:34:08.897795584,Lamu,-2.0343105724803667,40.848132892920226,8,community,0.601,9.6,0.062
INC-00430,Mpox,2024-06-12 02:47:22.484969936,Nairobi,-1.4903561370899743,37.24790748854462,11,environmental,0.358,43.9,0.271
INC-00431,Leptospirosis,2024-06-15 01:00:36.072144288,Lamu,-2.398187362911723,41.014281008593954,7,environmental,0.68,6.3,0.045
INC-00432,Crimean-Congo HF,2024-06-17 23:13:49.659318640,Lamu,-2.364585035573466,40.43723598218442,0,lab,0.688,52.0,0.641
INC-00433,Leptospirosis,2024-06-20 21:27:03.246492976,Nairobi,-1.0263740282559652,36.47474634131748,9,environmental,0.178,13.3,0.568
INC-00434,Mpox,2024-06-23 19:40:16.833667328,Kampala,0.6199489876745681,32.28833979301301,10,lab,0.321,6.5,0.337
INC-00435,Avian Influenza H5N1,2024-06-26 17:53:30.420841680,Nairobi,-1.5795754724859683,37.29295902438966,16,community,0.46,0.6,0.147
INC-00436,Rift Valley Fever,2024-06-29 16:06:44.008016032,Kampala,0.789134856738099,32.30122422615164,15,lab,0.151,42.9,0.958
INC-00437,Rift Valley Fever,2024-07-02 14:19:57.595190384,Garissa,-0.8325646625563137,39.66185467628805,21,community,0.33,15.4,0.584
INC-00438,Mpox,2024-07-05 12:33:11.182364720,Nairobi,-0.8902669175763697,37.253399931640196,6,lab,0.257,30.6,0.679
INC-00439,Mpox,2024-07-08 10:46:24.769539072,Kisumu,-0.4913063543501907,35.245148729914355,3,environmental,0.671,6.7,0.531
INC-00440,Leptospirosis,2024-07-11 08:59:38.356713424,Garissa,-0.6886801888486889,39.382459435383545,11,environmental,0.347,59.1,0.807
INC-00441,Mpox,2024-07-14 07:12:51.943887776,Kisumu,0.25477653606795697,34.317073643750035,5,lab,0.558,7.5,0.896
INC-00442,Avian Influenza H5N1,2024-07-17 05:26:05.531062112,Nairobi,-1.6068969276539127,36.47082483253776,2,lab,0.332,24.7,0.383
INC-00443,Mpox,2024-07-20 03:39:19.118236464,Kampala,0.26116393130996984,32.14584847870256,8,community,0.179,51.1,0.69
INC-00444,Rift Valley Fever,2024-07-23 01:52:32.705410816,Kampala,0.29745529994412623,32.27764424109234,1,environmental,0.618,14.7,0.23
INC-00445,Rift Valley Fever,2024-07-26 00:05:46.292585168,Dar es Salaam,-7.04709502697679,39.276897714703736,9,lab,0.1,16.0,0.652
INC-00446,Avian Influenza H5N1,2024-07-28 22:18:59.879759520,Kisumu,0.11854320133598656,35.18040479629564,3,lab,0.134,48.5,0.399
INC-00447,Rift Valley Fever,2024-07-31 20:32:13.466933856,Garissa,-0.10188535059779619,39.683317883694336,6,lab,0.319,16.4,0.007
INC-00448,Avian Influenza H5N1,2024-08-03 18:45:27.054108208,Kampala,0.7221711398555718,32.708509556699084,2,environmental,0.512,0.2,0.956
INC-00449,Crimean-Congo HF,2024-08-06 16:58:40.641282560,Kisumu,-0.25237985426343906,34.46982325160954,7,environmental,0.305,25.7,0.868
INC-00450,Rift Valley Fever,2024-08-09 15:11:54.228456912,Garissa,-0.42236960571218557,39.94668262067385,8,lab,0.14,0.8,0.291
INC-00451,Crimean-Congo HF,2024-08-12 13:25:07.815631264,Garissa,-0.7048135961343485,39.76388790850558,1,environmental,0.291,54.6,0.998
INC-00452,Leptospirosis,2024-08-15 11:38:21.402805600,Kampala,0.09239250155014544,32.946656829192726,6,community,0.247,38.5,0.317
INC-00453,Mpox,2024-08-18 09:51:34.989979952,Nairobi,-1.6251349371480759,37.266066107005784,0,community,0.103,35.0,0.459
INC-00454,Leptospirosis,2024-08-21 08:04:48.577154304,Dar es Salaam,-6.352334989192485,39.056228775756594,2,lab,0.421,12.1,0.851
INC-00455,Leptospirosis,2024-08-24 06:18:02.164328656,Kampala,0.7355848286055799,32.17309905853544,6,lab,0.17,42.0,0.305
INC-00456,Mpox,2024-08-27 04:31:15.751503008,Mombasa,-3.7661182866723077,39.39413495791678,9,lab,0.272,40.6,0.451
INC-00457,Leptospirosis,2024-08-30 02:44:29.338677344,Dar es Salaam,-6.774692478712271,39.14616956567584,16,lab,0.485,3.6,0.666
INC-00458,Avian Influenza H5N1,2024-09-02 00:57:42.925851696,Lamu,-2.278832084488128,41.34775365182447,2,lab,0.535,52.9,0.13
INC-00459,Mpox,2024-09-04 23:10:56.513026048,Nairobi,-1.256643333817502,36.695532822373416,13,lab,0.258,34.8,0.422
INC-00460,Rift Valley Fever,2024-09-07 21:24:10.100200400,Lamu,-2.2328719864229107,41.17283321366537,13,lab,0.298,47.5,0.309
INC-00461,Mpox,2024-09-10 19:37:23.687374752,Nairobi,-1.3518259153023098,36.857699692170755,0,environmental,0.248,15.8,0.677
INC-00462,Avian Influenza H5N1,2024-09-13 17:50:37.274549088,Lamu,-2.637685167107932,40.58486877043097,7,lab,0.674,7.3,0.136
INC-00463,Crimean-Congo HF,2024-09-16 16:03:50.861723440,Kisumu,-0.466038147131464,34.58869011895345,5,community,0.214,42.1,0.233
INC-00464,Avian Influenza H5N1,2024-09-19 14:17:04.448897792,Nairobi,-0.8341392841543167,36.97041488502282,13,lab,0.21,47.6,0.711
INC-00465,Mpox,2024-09-22 12:30:18.036072144,Garissa,-0.47118924041364946,39.81895239468489,14,environmental,0.367,23.2,0.156
INC-00466,Leptospirosis,2024-09-25 10:43:31.623246496,Mombasa,-3.590271475094811,39.60296574680904,6,lab,0.214,1.4,0.422
INC-00467,Crimean-Congo HF,2024-09-28 08:56:45.210420832,Dar es Salaam,-7.12877712228989,38.936973602662114,6,community,0.194,49.1,0.713
INC-00468,Avian Influenza H5N1,2024-10-01 07:09:58.797595184,Mombasa,-3.9890604479600666,39.89011277951268,15,community,0.158,12.4,0.765
INC-00469,Rift Valley Fever,2024-10-04 05:23:12.384769536,Garissa,-0.7455027466484607,39.31497204161271,2,lab,0.484,20.3,0.095
INC-00470,Crimean-Congo HF,2024-10-07 03:36:25.971943888,Lamu,-2.5162553938733985,41.338729691865126,1,environmental,0.467,37.7,0.852
INC-00471,Mpox,2024-10-10 01:49:39.559118224,Lamu,-2.739385421238821,40.58996357903648,1,lab,0.49,6.0,0.724
INC-00472,Mpox,2024-10-13 00:02:53.146292576,Kampala,-0.03345068925978867,32.189832362832526,11,environmental,0.564,4.3,0.339
INC-00473,Mpox,2024-10-15 22:16:06.733466928,Kampala,0.7644444076291957,32.58016770236538,7,lab,0.296,1.5,0.764
INC-00474,Rift Valley Fever,2024-10-18 20:29:20.320641280,Dar es Salaam,-6.970821008517667,39.22787759810969,6,lab,0.651,55.0,0.728
INC-00475,Crimean-Congo HF,2024-10-21 18:42:33.907815632,Lamu,-2.1613107880854083,40.91025291477824,2,lab,0.54,18.7,0.601
INC-00476,Rift Valley Fever,2024-10-24 16:55:47.494989968,Lamu,-2.304425868010727,40.83872748933884,5,community,0.583,39.6,0.558
INC-00477,Mpox,2024-10-27 15:09:01.082164320,Nairobi,-1.3859377547547216,37.31203789282961,6,lab,0.533,59.4,0.735
INC-00478,Crimean-Congo HF,2024-10-30 13:22:14.669338672,Dar es Salaam,-6.760467908653931,39.194608612670585,3,environmental,0.315,40.2,0.999
INC-00479,Mpox,2024-11-02 11:35:28.256513024,Nairobi,-1.5991500553846585,36.79516958073983,8,lab,0.27,31.5,0.579
INC-00480,Mpox,2024-11-05 09:48:41.843687376,Kisumu,0.3969018985195765,34.68972206271456,4,lab,0.354,31.3,0.809
INC-00481,Leptospirosis,2024-11-08 08:01:55.430861712,Lamu,-1.951132131296137,40.46888575470146,1,lab,0.158,22.6,0.744
INC-00482,Mpox,2024-11-11 06:15:09.018036064,Mombasa,-3.801862367268485,39.76116263114962,5,community,0.371,36.0,0.856
INC-00483,Leptospirosis,2024-11-14 04:28:22.605210416,Lamu,-2.3006807029860474,40.63002777222318,13,community,0.126,57.5,0.955
INC-00484,Mpox,2024-11-17 02:41:36.192384768,Kampala,0.0004731221263359897,32.72012898022905,13,lab,0.102,47.3,0.193
INC-00485,Leptospirosis,2024-11-20 00:54:49.779559120,Mombasa,-3.6228111417264324,39.219039461948476,3,community,0.659,25.5,0.165
INC-00486,Leptospirosis,2024-11-22 23:08:03.366733456,Kisumu,-0.25031493261827237,35.249343101253,5,lab,0.514,19.9,0.586
INC-00487,Crimean-Congo HF,2024-11-25 21:21:16.953907808,Kampala,-0.10229731030306621,32.55152507901268,8,lab,0.437,53.0,0.449
INC-00488,Crimean-Congo HF,2024-11-28 19:34:30.541082160,Lamu,-2.4270363231893715,41.2988153715907,6,environmental,0.305,8.1,0.571
INC-00489,Leptospirosis,2024-12-01 17:47:44.128256512,Dar es Salaam,-6.497896969504115,39.183889173232934,12,lab,0.442,51.0,0.798
INC-00490,Crimean-Congo HF,2024-12-04 16:00:57.715430864,Garissa,-0.33051125501179185,39.20642981857422,11,lab,0.635,15.3,0.932
INC-00491,Mpox,2024-12-07 14:14:11.302605200,Garissa,-0.20238141525514036,39.968312546093806,8,environmental,0.491,42.9,0.417
INC-00492,Rift Valley Fever,2024-12-10 12:27:24.889779552,Lamu,-1.9758046161376224,41.05024372966713,3,lab,0.461,48.4,0.718
INC-00493,Mpox,2024-12-13 10:40:38.476953904,Dar es Salaam,-7.0803993889194565,39.49008504757395,2,community,0.376,28.6,0.197
INC-00494,Mpox,2024-12-16 08:53:52.064128256,Kisumu,0.3320813160931802,34.69612586350887,10,environmental,0.307,11.5,0.535
INC-00495,Leptospirosis,2024-12-19 07:07:05.651302608,Kisumu,-0.15371239707962742,34.90589274424664,3,community,0.519,50.7,0.022
INC-00496,Mpox,2024-12-22 05:20:19.238476944,Nairobi,-1.1473753507358353,37.173452003796605,10,environmental,0.689,22.1,0.504
INC-00497,Crimean-Congo HF,2024-12-25 03:33:32.825651296,Kisumu,-0.5893932274132581,34.899021442871884,0,community,0.355,19.2,0.545
INC-00498,Avian Influenza H5N1,2024-12-28 01:46:46.412825648,Garissa,0.04014849841117801,39.493772634835906,3,lab,0.335,30.6,0.735
INC-00499,Mpox,2024-12-31 00:00:00.000000000,Kisumu,-0.3108056140358449,34.930485594366196,2,environmental,0.357,26.1,0.649
